GameId,HomeTeam,AwayTeam,HomeOrAway,All Attempts,Goals,On Target,Off Target,Blocked,Inside Penalty Area,Outside Penalty Area,Woodwork,Free Kick 1,From Set Play,Penalty,Own Goals,Headed,Right Footed,Left Footed,Other Body Parts,Big Chance,Completed % 1,Possession 1,Territory 1,Assist 1,Assist (Open Play) 1,Assist (Set Play) 1,Chances Created 1,Chances Created (Open Play) 1,Chances Created (Set Play) 1,Backpasses 1,Offside Passes,Ball Recoveries,Interceptions,Blocks,Blocked Crosses,Errors leading to shot,Errors leading to goal,Committed,Suffered,Yellow Cards,Second Yellow Cards,Red Cards,All 1 Num,All 1 Den,Attacking Third 1 Num,Attacking Third 1 Den,Defensive Third 1 Num,Defensive Third 1 Den,Middle Third 1 Num,Middle Third 1 Den,Free Kick 2 Num,Free Kick 2 Den,Long 1 Num,Long 1 Den,Short 1 Num,Short 1 Den,Forward 1 Num,Forward 1 Den,Backward 1 Num,Backward 1 Den,Square Num,Square Den,Goalkeeper Distribution Num,Goalkeeper Distribution Den,Throw-ins Num,Throw-ins Den,All (Dashboard) Num,All (Dashboard) Den,Crosses Num,Crosses Den,Take-ons Num,Take-ons Den,Corners Num,Corners Den,Tackles Num,Tackles Den,Clearances Num,Clearances Den,Headed Clearances Num,Headed Clearances Den,Aerial Duels Num,Aerial Duels Den,Season,Result,B365H,B365D,B365A
287,106,116,1,12,0,4,4,5,9,3,0,1,3,0,0,2,7,3,0,0,77,45,51,0,0,0,6,5,1,14,0,49,15,3,1,0,2,10,10,2,0,1,307,400,69,114,63,68,175,218,4,10,22,57,285,343,148,227,103,108,56,65,6,10,24,28,339,456,5,25,8,28,1,4,25,37,27,27,11,11,8,14,1014,-1,1.83,3.75,4.75
288,101,105,0,11,3,3,5,3,7,4,0,0,3,0,0,3,6,2,0,1,83,52,51,1,1,0,7,5,2,22,5,59,20,2,0,0,0,12,9,1,0,0,421,508,104,146,98,101,219,261,10,14,39,65,382,443,176,242,157,162,88,104,3,6,18,22,443,551,3,15,11,16,3,4,32,44,25,25,12,12,2,6,1014,1,1.91,3.75,4.33
288,101,105,1,5,0,1,2,2,2,3,0,0,2,0,0,0,4,1,0,0,83,47,48,0,0,0,2,2,0,11,4,44,15,3,3,0,1,10,11,1,0,0,393,476,56,90,66,68,271,318,15,17,17,33,376,443,187,248,110,111,96,117,4,5,19,29,418,524,2,11,12,22,1,2,20,31,21,21,13,13,7,17,1014,-1,1.91,3.75,4.33
289,109,107,0,10,0,3,3,4,2,8,0,1,1,0,0,0,8,2,0,0,82,46,51,0,0,0,5,4,1,14,1,66,33,3,1,0,0,13,14,0,0,0,395,483,63,102,66,75,266,306,11,15,21,48,374,435,192,264,132,134,71,85,5,7,19,20,423,528,4,18,9,24,1,4,19,30,15,15,7,7,7,11,1014,-1,4.0,3.6,2.0
289,109,107,1,16,1,5,8,3,6,10,1,0,1,0,0,2,10,4,0,2,85,53,48,0,0,0,13,13,0,14,0,68,15,4,1,1,0,16,13,3,0,0,479,566,117,163,129,132,233,271,13,14,17,38,462,528,235,298,160,165,84,103,7,8,13,14,501,603,3,17,11,21,1,5,27,36,25,25,11,11,2,5,1014,1,4.0,3.6,2.0
290,102,108,0,43,3,16,15,12,23,20,2,2,9,0,0,1,24,18,0,4,93,78,70,0,0,0,31,30,1,7,2,56,19,0,1,0,0,6,5,0,0,0,707,761,390,424,57,63,260,274,5,5,23,25,684,736,329,371,174,178,204,212,4,4,19,21,734,811,5,24,14,19,6,9,13,15,12,12,8,8,7,12,1014,1,1.3,5.5,8.5
290,102,108,1,3,0,0,3,0,3,0,1,0,3,0,0,3,0,0,0,1,67,21,29,0,0,0,2,1,1,6,3,36,18,10,2,0,1,5,6,0,0,1,147,221,31,58,36,64,80,119,2,8,16,47,131,174,67,128,52,57,28,36,4,8,9,14,158,245,1,7,2,3,1,2,19,33,32,32,12,12,2,6,1014,-1,1.3,5.5,8.5
291,115,109,0,12,0,3,5,4,10,2,0,0,3,0,0,2,4,6,0,0,72,42,58,0,0,0,10,8,2,16,1,51,10,2,3,0,0,13,8,0,0,0,260,360,77,133,58,60,125,167,12,16,26,58,234,302,151,233,72,77,37,50,6,7,18,21,290,408,6,20,7,15,2,4,17,31,15,15,12,12,10,13,1014,-1,2.5,3.25,2.8
291,115,109,1,9,1,6,1,3,7,2,0,1,2,0,0,1,6,2,0,3,82,57,42,1,1,0,7,7,0,15,7,52,14,4,3,0,0,9,13,0,0,0,403,494,65,93,86,93,252,308,8,13,29,50,374,444,187,263,140,144,76,87,7,7,18,21,428,548,2,22,14,27,1,9,14,21,21,21,10,10,11,22,1014,1,2.5,3.25,2.8
293,114,122,0,20,1,3,9,8,13,7,2,1,6,0,0,6,11,3,0,1,81,60,44,0,0,0,13,11,2,2,1,46,9,3,3,0,0,10,7,0,0,0,449,554,108,151,105,117,236,286,7,7,36,65,413,489,224,312,165,170,60,72,4,5,19,22,481,608,12,30,11,17,5,10,10,13,16,16,9,9,10,22,1014,1,1.4,4.5,7.5
293,114,122,1,15,0,3,8,4,9,6,0,1,3,0,1,2,5,8,0,1,75,39,55,0,0,0,11,10,1,10,0,47,14,7,1,0,0,8,10,0,0,0,269,360,72,128,40,45,157,187,7,10,33,61,236,299,136,215,81,86,52,59,5,9,12,14,291,400,6,22,3,10,0,5,12,23,33,33,14,14,5,12,1014,-1,1.4,4.5,7.5
294,113,121,0,17,1,4,8,5,10,7,0,1,6,0,0,4,8,5,0,3,74,57,51,0,0,0,11,8,3,16,0,52,9,2,2,0,0,15,14,3,0,0,317,426,54,107,67,73,196,246,4,13,25,49,292,377,154,243,102,109,61,74,5,5,21,24,350,485,8,31,10,15,4,8,16,23,21,21,11,11,10,24,1014,-1,2.1,3.3,3.5
294,113,121,1,12,2,3,6,3,9,3,1,1,2,1,0,1,7,4,0,3,68,42,48,1,1,0,10,8,2,8,0,52,8,3,2,0,0,14,15,4,0,0,225,331,60,103,54,59,111,169,6,13,20,64,205,267,112,199,74,77,39,55,4,10,15,19,247,368,5,16,7,13,3,4,15,25,35,35,20,20,9,29,1014,1,2.1,3.3,3.5
295,105,123,0,10,3,4,5,1,9,1,1,0,1,1,0,0,8,2,0,5,80,65,45,0,0,0,4,4,0,0,1,54,26,3,4,0,0,8,9,2,0,0,460,573,81,124,85,94,294,355,10,11,15,47,445,526,212,303,131,136,117,134,10,10,27,31,497,631,2,18,9,21,2,4,24,34,36,36,22,22,20,34,1014,1,1.53,4.0,6.0
295,105,123,1,14,3,5,6,3,10,4,0,0,5,0,1,7,5,2,0,5,62,34,54,3,2,1,13,9,4,15,3,53,28,1,6,0,1,9,8,1,0,0,175,284,69,137,29,35,77,112,2,9,19,55,156,229,94,178,61,66,20,40,3,5,30,37,213,352,7,27,10,18,2,4,32,41,32,32,9,9,4,7,1014,-1,1.53,4.0,6.0
296,110,117,0,15,1,4,4,7,11,4,0,0,2,0,0,4,8,3,0,1,75,54,54,1,1,0,13,12,1,6,1,47,8,1,1,0,0,14,11,0,0,0,274,365,101,151,42,46,131,168,8,12,25,46,249,319,143,216,91,100,40,49,5,6,34,44,317,455,6,42,1,12,1,6,10,15,46,46,31,31,13,19,1014,1,1.8,3.5,4.5
296,110,117,1,7,0,3,3,1,4,3,0,0,1,0,0,0,5,2,0,1,64,45,45,0,0,0,6,6,0,11,1,59,13,6,9,0,0,11,14,1,0,0,212,330,47,90,43,51,122,189,10,15,21,64,191,266,99,196,67,72,46,62,4,9,14,18,231,370,2,18,5,11,2,4,22,23,46,46,28,28,12,28,1014,-1,1.8,3.5,4.5
297,107,101,0,7,1,1,4,2,3,4,0,1,0,0,0,0,5,2,0,1,75,41,43,0,0,0,5,5,0,13,0,51,14,2,3,0,0,14,16,2,0,1,306,407,66,117,79,85,161,205,16,19,20,41,286,366,156,242,91,96,59,67,5,7,21,25,332,445,0,8,15,25,0,2,13,24,21,21,14,14,13,26,1014,-1,2.05,3.4,3.6
297,107,101,1,6,2,4,0,2,3,3,0,0,0,1,0,0,5,1,0,2,82,58,56,2,2,0,4,4,0,17,3,57,21,2,2,0,0,17,14,2,0,0,464,569,110,161,82,89,272,319,9,13,47,74,417,495,181,263,172,177,111,129,7,10,23,27,494,618,2,14,11,20,1,3,28,43,28,28,11,11,8,13,1014,1,2.05,3.4,3.6
299,120,106,0,14,1,1,8,5,5,9,2,0,3,0,0,2,11,1,0,2,69,53,56,1,1,0,10,9,1,11,4,71,19,3,3,0,0,11,11,2,0,0,286,413,118,189,32,39,136,185,6,17,30,65,256,348,147,244,75,80,64,89,3,7,27,32,320,484,7,35,7,14,1,1,22,25,40,40,22,22,18,24,1014,-1,3.3,3.4,2.15
299,120,106,1,8,2,3,2,3,6,2,0,0,1,0,0,0,6,2,0,1,67,47,43,1,1,0,7,6,1,11,5,57,21,4,10,0,0,12,11,1,0,0,263,391,103,159,43,50,117,182,7,15,31,81,232,310,139,243,91,95,33,53,7,10,20,31,292,444,4,12,3,6,1,3,21,28,71,71,44,44,25,36,1014,1,3.3,3.4,2.15
300,104,107,0,16,4,10,4,2,10,6,1,1,3,0,0,3,5,8,0,1,84,48,54,3,3,0,12,10,2,16,4,65,26,2,5,1,0,7,9,1,0,0,400,479,140,187,75,77,185,215,7,11,21,50,379,429,192,256,103,106,105,117,2,7,15,15,421,519,6,21,15,31,2,6,24,39,19,19,7,7,1,3,1014,1,1.83,3.75,4.2
300,104,107,1,13,1,2,9,2,6,7,0,0,4,1,0,0,12,0,1,1,83,51,45,0,0,0,12,9,3,18,3,58,9,2,4,2,1,9,7,1,1,0,422,509,107,141,90,100,225,268,8,10,9,28,413,481,210,276,132,136,80,97,3,4,26,27,455,558,4,16,15,26,4,5,25,40,22,22,12,12,6,14,1014,-1,1.83,3.75,4.2
301,106,114,0,10,1,1,5,4,6,4,0,0,7,0,0,4,6,0,0,1,75,44,46,1,1,0,8,5,3,5,0,46,13,2,4,1,0,12,15,0,0,0,286,381,93,135,49,55,144,191,12,19,20,47,266,334,146,230,99,105,41,46,8,9,21,27,316,427,3,13,9,22,2,4,15,24,46,46,23,23,8,20,1014,1,2.63,3.2,2.8
301,106,114,1,11,0,2,7,2,5,6,0,1,4,0,0,1,6,3,1,0,80,55,53,0,0,0,9,7,2,9,2,55,23,4,1,0,0,17,11,1,0,0,362,455,121,165,62,64,179,226,10,11,30,57,332,398,179,247,112,121,71,87,2,4,28,30,398,519,7,31,9,11,4,10,23,32,25,25,11,11,9,17,1014,-1,2.63,3.2,2.8
302,123,110,0,20,2,7,9,5,14,6,0,0,3,1,0,6,8,6,0,5,67,50,50,0,0,0,17,14,3,8,3,65,22,0,6,0,1,12,9,0,0,0,241,358,90,152,35,43,116,163,6,10,22,59,219,299,139,230,70,74,32,54,7,9,9,18,262,415,9,33,7,13,3,7,14,23,36,36,20,20,22,38,1014,1,2.38,3.3,3.1
302,123,110,1,14,1,7,7,0,10,4,1,0,3,0,0,4,5,5,0,4,73,50,49,1,1,0,12,10,2,10,1,46,12,5,6,0,0,10,11,3,0,0,270,370,83,134,40,48,147,188,9,15,23,57,247,313,152,236,77,83,41,51,3,6,17,24,297,426,7,28,9,11,3,6,16,23,56,56,41,41,21,30,1014,-1,2.38,3.3,3.1
303,101,115,0,20,3,7,9,4,14,6,0,1,4,0,0,3,11,6,0,2,91,76,61,3,3,0,13,13,0,8,0,48,10,1,0,0,1,15,11,0,0,0,668,736,220,259,102,107,346,370,10,13,47,60,621,676,291,339,221,223,156,174,5,5,15,16,697,798,9,41,10,14,4,10,16,22,19,19,11,11,8,18,1014,1,1.3,5.5,10.0
303,101,115,1,5,1,2,2,1,4,1,0,0,3,0,0,1,3,1,0,0,71,23,34,1,0,1,5,3,2,6,2,42,17,4,8,1,0,12,15,1,0,0,166,234,32,64,40,45,94,125,11,15,25,54,141,180,85,141,46,49,35,44,6,8,8,14,178,258,3,6,6,11,1,2,16,26,35,35,19,19,2,7,1014,-1,1.3,5.5,10.0
304,109,124,0,9,3,4,4,1,4,5,0,1,1,0,0,0,8,1,0,3,87,58,47,1,1,0,4,4,0,18,2,47,13,2,6,0,0,11,14,1,0,0,545,630,90,120,101,106,354,404,12,14,23,41,522,589,230,302,172,176,143,152,4,5,14,14,565,664,3,15,4,13,3,4,17,28,28,28,13,13,12,20,1014,1,1.91,3.5,4.2
304,109,124,1,10,1,1,4,5,5,5,0,0,4,0,0,1,5,4,0,1,80,41,51,1,1,0,6,5,1,6,1,44,14,1,3,0,1,14,11,5,0,1,346,433,68,108,69,72,209,253,8,13,24,46,322,387,156,230,104,105,86,98,3,4,15,19,369,481,5,25,11,13,4,7,16,20,17,17,9,9,4,7,1014,-1,1.91,3.5,4.2
305,108,120,0,21,1,6,11,4,13,8,0,1,3,0,0,6,12,3,0,2,74,55,53,1,1,0,15,14,1,15,3,57,15,3,2,0,0,6,15,2,0,1,335,455,120,195,64,68,151,192,12,17,38,83,297,372,150,253,108,114,77,88,7,10,27,31,378,523,12,30,8,14,1,2,13,21,12,12,9,9,12,17,1014,-1,1.8,3.5,4.5
305,108,120,1,12,4,7,2,3,6,6,0,1,2,0,0,2,4,6,0,2,74,44,46,2,2,0,6,5,1,12,3,43,15,4,3,0,0,15,5,3,0,0,270,388,74,121,52,59,144,206,4,8,35,81,235,307,124,222,87,92,59,74,5,14,11,15,286,418,3,11,8,12,3,4,16,24,50,50,31,31,12,27,1014,1,1.8,3.5,4.5
306,103,113,0,19,2,10,6,3,13,6,0,1,3,1,0,1,12,6,0,5,86,61,67,1,1,0,15,15,0,5,2,58,8,2,0,1,1,5,21,1,0,0,546,635,220,282,57,61,269,292,14,21,24,43,522,592,273,338,149,158,124,139,6,7,25,28,578,692,2,22,13,19,3,9,10,15,21,21,16,16,13,24,1014,1,1.29,5.5,11.0
306,103,113,1,7,1,2,3,2,3,4,1,0,1,0,0,0,4,3,0,0,79,38,32,1,1,0,5,5,0,18,1,53,15,3,1,0,1,22,5,6,0,0,329,415,29,66,118,123,182,226,6,7,25,55,304,360,157,222,102,106,70,87,8,10,9,15,345,448,0,9,5,8,0,0,18,31,30,30,18,18,6,9,1014,-1,1.29,5.5,11.0
307,122,105,0,15,0,4,6,5,10,5,0,0,4,0,0,5,7,3,0,2,65,40,58,0,0,0,8,7,1,11,4,54,9,2,3,0,0,9,5,2,0,0,214,330,62,127,35,39,117,164,6,8,35,63,179,267,101,193,68,74,45,63,7,9,30,36,257,406,8,31,5,17,0,5,20,30,31,31,24,24,11,20,1014,0,3.5,3.4,2.1
307,122,105,1,12,0,2,8,2,2,10,0,0,2,0,0,0,9,3,0,0,78,60,41,0,0,0,11,11,0,17,3,51,20,5,5,2,0,5,9,0,0,0,421,537,75,103,104,109,242,325,11,13,26,65,395,472,195,285,128,132,96,120,6,9,21,30,447,582,1,8,10,19,2,3,18,23,32,32,21,21,17,38,1014,0,3.5,3.4,2.1
308,117,116,0,16,1,4,5,7,9,7,1,2,6,0,0,3,5,8,0,0,71,53,44,1,1,0,11,9,2,10,2,49,14,3,4,0,0,14,18,5,0,0,245,346,68,119,41,51,136,176,10,17,32,50,213,296,125,202,72,75,48,69,6,8,25,37,279,412,7,25,12,26,4,8,27,39,22,22,14,14,16,23,1014,1,2.5,3.1,3.1
308,117,116,1,10,0,1,5,4,4,6,0,0,3,0,0,0,7,3,0,1,71,46,51,0,0,0,6,6,0,3,1,53,26,7,6,1,0,18,13,2,0,0,220,309,58,106,40,42,122,161,7,16,16,45,204,264,110,187,53,58,57,64,7,9,18,22,245,351,3,15,12,26,1,4,20,32,34,34,15,15,14,27,1014,-1,2.5,3.1,3.1
309,121,102,0,5,2,3,1,1,4,1,0,1,3,0,0,1,2,2,0,3,65,25,35,0,0,0,3,2,1,6,2,56,11,8,4,1,0,11,10,2,0,0,154,238,32,66,27,32,95,140,5,10,27,54,127,184,85,157,43,45,26,36,2,5,13,20,169,268,2,8,8,27,1,4,24,39,34,34,15,15,5,9,1014,1,5.0,4.0,1.67
309,121,102,1,22,1,4,10,8,9,13,1,1,6,0,0,1,13,8,0,0,86,74,64,0,0,0,17,16,1,7,0,46,14,1,1,0,0,11,9,1,0,0,576,667,241,291,49,53,286,323,10,12,18,30,558,637,273,337,145,147,158,183,6,6,24,30,613,732,8,30,15,26,9,13,23,31,14,14,8,8,9,31,1014,-1,5.0,4.0,1.67
310,115,120,0,21,3,7,9,5,13,8,0,2,5,0,0,3,12,6,0,2,76,66,57,2,2,0,16,13,1,12,4,45,7,3,5,0,1,8,11,0,0,0,365,666,120,187,56,59,171,218,5,12,60,79,305,385,161,236,125,133,79,97,6,7,33,37,387,533,6,25,12,17,3,7,15,21,20,20,14,14,10,19,1014,0,2.15,3.4,3.8
310,115,120,1,11,3,5,3,3,7,4,0,0,4,0,0,4,4,3,0,2,64,35,42,3,2,1,10,6,4,5,2,47,11,5,3,1,0,12,8,4,0,0,166,259,37,83,29,33,100,143,5,12,24,58,142,201,83,167,54,55,29,37,3,8,19,28,190,309,5,19,6,13,3,3,27,39,64,64,46,46,20,39,1014,0,2.15,3.4,3.8
311,109,106,0,11,1,3,4,4,6,5,0,1,5,1,0,2,9,0,0,1,80,50,49,0,0,0,6,3,3,15,2,45,10,2,4,0,0,18,11,3,0,0,358,449,78,121,63,65,217,263,6,11,24,44,336,405,179,255,111,118,68,76,12,15,15,17,384,491,4,16,8,12,2,3,18,22,18,18,6,6,10,15,1014,0,2.5,3.3,3.1
311,109,106,1,12,1,8,2,2,6,6,0,0,1,0,0,2,7,3,0,1,81,49,50,1,1,0,10,9,1,20,1,46,15,3,2,0,0,12,15,3,0,0,355,440,94,131,89,90,172,219,13,20,18,50,337,390,168,245,121,125,66,70,1,2,14,16,373,473,3,15,4,9,1,6,14,22,24,24,13,13,8,18,1014,0,2.5,3.3,3.1
312,114,124,0,9,2,4,3,2,7,2,0,1,0,1,0,0,4,5,0,4,81,53,45,1,1,0,4,4,0,21,2,68,21,6,2,0,0,7,11,2,0,0,446,550,89,135,120,126,237,289,7,9,47,90,399,460,217,304,148,155,81,91,7,8,13,13,468,590,2,18,4,9,0,2,19,25,27,27,16,16,9,18,1014,1,1.53,4.2,7.5
312,114,124,1,15,0,4,6,6,8,7,0,1,3,0,0,2,8,5,0,0,76,46,54,0,0,0,12,10,2,10,0,62,18,2,4,0,0,11,7,0,0,0,354,463,70,125,75,82,209,256,4,8,28,62,326,401,160,255,111,117,83,91,6,8,15,19,378,509,5,23,6,15,4,5,20,24,24,24,13,13,11,21,1014,-1,1.53,4.2,7.5
313,117,121,0,12,1,3,5,4,7,5,1,0,2,0,0,1,6,5,0,0,75,54,47,1,1,0,9,7,2,7,0,57,19,6,1,0,0,15,16,2,0,0,304,405,61,100,53,61,190,244,11,17,14,36,290,369,145,228,85,89,74,88,4,7,16,26,327,453,4,19,10,14,3,8,28,49,18,18,4,4,15,22,1014,-1,2.9,3.2,2.7
313,117,121,1,14,4,5,3,6,10,4,0,1,1,0,0,1,11,2,0,4,74,45,52,3,3,0,8,7,1,12,0,66,24,4,0,0,0,17,15,2,0,0,249,355,61,116,57,63,131,176,10,14,25,59,224,296,116,204,81,85,52,66,4,7,19,25,273,393,2,10,21,39,3,4,17,27,22,22,10,10,4,5,1014,1,2.9,3.2,2.7
314,105,115,0,14,0,3,9,2,9,5,0,0,4,0,0,4,7,3,0,0,79,57,48,0,0,0,12,8,4,13,5,58,18,2,5,0,1,11,10,3,0,0,368,468,85,119,77,86,206,263,11,14,16,48,352,420,186,267,103,109,79,92,9,10,21,24,402,529,4,23,19,36,3,9,19,26,17,17,11,11,10,21,1014,-1,1.62,4.2,6.0
314,105,115,1,11,1,3,6,2,8,3,1,1,3,0,0,3,7,1,0,1,68,42,51,1,1,0,9,8,1,14,2,49,17,2,3,0,0,12,11,3,1,0,247,363,75,133,49,55,123,175,10,15,30,72,217,291,122,215,89,96,36,50,3,5,17,20,271,399,6,12,7,13,5,6,32,51,20,20,10,10,10,16,1014,1,1.62,4.2,6.0
315,108,123,0,8,2,5,2,1,4,4,0,1,3,0,0,3,5,0,0,1,61,45,48,1,0,1,6,2,4,9,0,46,13,2,8,0,1,15,14,2,0,0,194,316,55,121,40,44,99,151,9,16,23,76,171,240,91,197,69,74,34,45,2,12,13,20,214,357,6,20,3,8,2,4,16,28,33,33,19,19,12,25,1014,-1,2.3,3.4,3.4
315,108,123,1,12,3,4,6,2,9,3,0,1,5,0,0,3,2,6,1,3,70,54,51,2,2,0,10,7,3,12,3,57,15,1,1,0,0,14,15,2,0,0,247,355,73,136,46,54,128,165,7,14,23,67,224,288,135,227,69,73,43,55,4,10,14,23,273,423,9,39,12,21,3,6,23,26,26,26,17,17,16,27,1014,1,2.3,3.4,3.4
316,110,113,0,11,1,3,5,3,6,5,0,1,3,0,0,3,6,2,0,0,65,34,45,0,0,0,8,7,1,6,2,46,10,6,5,3,0,17,12,3,0,0,152,235,58,91,20,27,74,117,5,16,19,57,133,178,85,156,49,54,18,25,4,7,9,15,168,276,4,21,6,11,2,4,15,26,59,59,40,40,12,23,1014,0,2.3,3.4,3.4
316,110,113,1,18,1,2,10,6,7,11,1,1,1,0,0,1,10,7,0,0,78,65,54,1,1,0,12,12,0,11,4,50,4,3,3,0,0,13,17,1,0,0,335,428,106,160,50,58,179,210,6,18,28,57,307,371,162,238,106,111,67,79,9,10,18,20,369,499,8,39,11,19,1,10,8,14,23,23,15,15,16,24,1014,0,2.3,3.4,3.4
317,122,104,0,8,0,4,1,3,3,5,0,2,1,0,0,0,7,1,0,0,65,31,50,0,0,0,6,6,0,9,3,59,19,6,5,0,0,15,6,2,0,0,201,307,73,124,30,33,98,150,4,7,23,57,178,250,90,174,59,62,52,71,4,11,18,25,225,358,3,19,9,18,1,1,15,31,46,46,33,33,11,24,1014,-1,6.5,4.33,1.57
317,122,104,1,17,1,5,6,6,7,10,0,2,3,0,0,1,9,7,0,1,83,68,49,0,0,0,9,9,0,16,2,71,25,3,2,0,0,7,13,0,0,0,571,688,181,226,95,101,295,361,11,16,23,58,548,630,243,331,100,187,148,170,2,9,22,29,594,738,1,19,16,21,2,6,15,24,36,36,18,18,18,34,1014,1,6.5,4.33,1.57
318,120,103,0,15,0,4,5,6,6,9,0,0,4,0,0,1,11,3,0,1,56,39,47,0,0,0,12,11,1,12,4,60,17,2,3,0,1,12,6,2,0,0,171,304,53,118,26,29,92,157,1,9,24,74,147,230,81,192,60,65,30,47,3,10,15,30,190,362,3,23,5,10,1,5,25,36,45,45,21,21,13,29,1014,-1,9.0,5.0,1.4
318,120,103,1,9,1,1,6,2,5,4,0,0,2,0,0,2,5,2,0,1,70,60,52,1,1,0,6,5,1,9,3,59,7,6,2,0,0,6,12,1,0,0,329,470,100,173,51,55,178,242,9,16,23,62,306,408,153,264,101,108,75,96,4,8,21,27,361,525,8,22,11,19,2,6,17,22,50,50,36,36,17,24,1014,1,9.0,5.0,1.4
319,101,102,0,11,4,7,1,3,9,2,0,1,3,0,0,3,4,4,0,6,81,58,47,3,2,1,7,6,1,29,3,51,29,4,2,0,0,9,14,0,0,0,442,546,87,137,112,117,243,292,16,18,31,63,411,483,194,275,160,167,88,104,4,4,23,25,474,591,5,13,12,26,0,1,15,22,34,34,10,10,4,8,1014,1,2.63,3.4,2.88
319,101,102,1,10,2,3,3,4,8,2,0,0,3,0,0,1,7,2,0,2,71,41,52,2,2,0,9,7,2,11,3,50,19,3,1,0,0,16,9,3,0,0,273,385,84,137,56,62,133,186,10,11,7,33,266,352,138,226,80,87,55,72,3,5,21,28,300,429,4,11,7,12,4,5,22,34,25,25,13,13,13,22,1014,-1,2.63,3.4,2.88
320,107,116,0,14,2,6,5,3,11,3,0,0,7,0,0,1,9,4,0,1,83,62,48,1,1,0,8,6,2,11,3,59,11,2,3,1,0,8,16,2,0,0,456,550,96,148,106,112,254,290,15,19,18,39,438,511,238,311,134,142,84,97,8,8,19,22,484,595,1,13,16,27,2,6,23,36,23,23,12,12,8,11,1014,1,1.4,5.0,9.0
320,107,116,1,10,0,3,5,2,5,5,0,1,3,0,0,2,7,1,0,0,77,37,51,0,0,0,7,7,0,13,2,53,28,3,1,1,1,17,8,1,1,0,252,329,69,96,52,54,131,177,3,10,17,40,235,289,123,191,78,80,51,58,7,10,18,19,275,374,1,19,13,25,0,6,21,37,26,26,13,13,9,14,1014,-1,1.4,5.0,9.0
321,121,108,0,19,0,4,10,5,13,6,1,0,5,0,0,3,11,5,0,2,81,69,56,0,0,0,15,13,2,7,1,62,15,2,4,1,1,17,17,3,0,0,373,460,100,158,63,68,210,234,16,19,14,48,359,412,195,268,98,101,80,91,4,5,27,29,411,531,7,37,13,33,5,7,21,27,29,29,20,20,9,15,1014,-1,1.95,3.5,4.5
321,121,108,1,8,2,4,3,2,4,4,0,0,3,0,0,1,6,1,0,1,60,30,44,2,0,2,6,3,3,4,2,40,23,5,11,1,0,17,17,3,0,0,133,221,36,76,28,32,69,113,8,18,20,64,113,157,73,152,42,49,18,20,4,9,12,21,147,258,2,14,6,10,4,6,24,37,49,49,27,27,14,21,1014,1,1.95,3.5,4.5
323,123,109,0,18,2,6,10,2,12,6,0,1,6,0,0,6,6,6,0,4,70,41,59,1,1,0,14,9,5,12,0,57,21,2,2,0,0,6,5,0,0,0,247,355,93,158,40,42,114,155,3,7,21,60,226,295,132,223,74,78,41,54,4,9,17,25,276,414,11,32,13,22,5,6,32,45,18,18,9,9,8,9,1014,1,2.15,3.4,3.75
323,123,109,1,10,0,6,2,2,3,7,0,1,2,0,0,0,6,4,0,1,82,58,47,0,0,0,9,7,2,14,3,49,14,2,5,0,1,5,6,2,0,0,440,534,91,124,99,108,250,302,4,5,23,50,417,484,206,289,141,145,93,100,8,11,20,21,469,582,1,16,13,31,2,3,14,27,45,45,21,21,10,21,1014,-1,2.15,3.4,3.75
324,113,114,0,15,2,2,9,4,9,6,1,1,7,0,0,4,8,3,0,3,72,48,50,0,0,0,11,8,3,11,3,58,14,4,2,0,0,17,15,0,0,0,296,412,57,100,57,63,182,249,10,17,26,59,270,353,147,241,98,105,51,66,7,7,21,28,328,468,5,20,7,18,1,2,14,18,20,20,8,8,5,10,1014,1,3.5,3.25,2.3
324,113,114,1,12,1,6,3,5,7,5,0,0,3,0,0,2,8,2,0,1,74,51,49,0,0,0,10,8,2,11,2,56,7,4,3,0,1,17,16,4,0,0,331,447,65,122,64,67,202,258,15,20,25,70,306,377,156,256,114,121,61,70,4,4,29,32,366,501,2,16,4,7,3,5,25,32,29,29,13,13,15,27,1014,-1,3.5,3.25,2.3
325,103,101,0,7,1,2,2,3,3,4,1,1,1,0,0,0,5,2,0,2,71,29,44,1,1,0,4,4,0,11,2,55,9,5,6,0,0,13,11,3,0,0,202,283,42,76,55,58,105,149,8,13,18,42,184,241,99,162,73,77,30,44,2,5,5,9,209,303,1,8,10,19,1,3,29,39,31,31,15,15,5,12,1014,1,2.0,3.4,4.33
325,103,101,1,15,0,2,8,5,7,8,1,0,2,0,0,1,7,7,0,0,91,70,56,0,0,0,14,12,2,29,3,52,18,3,2,1,0,11,13,1,0,0,607,664,134,162,103,106,370,396,14,15,36,55,571,609,253,295,223,232,131,137,6,7,18,23,634,720,3,24,10,26,1,7,21,31,24,24,14,14,8,17,1014,-1,2.0,3.4,4.33
326,102,110,0,18,1,3,7,8,14,4,0,1,2,0,0,1,10,7,0,2,91,67,60,1,1,0,15,15,0,16,5,51,13,3,3,2,0,10,6,2,0,0,612,675,211,241,65,71,336,363,7,9,13,33,599,642,264,313,182,186,166,176,5,8,17,18,639,728,5,25,4,8,2,6,16,23,20,20,13,13,11,21,1014,1,1.25,6.5,11.0
