GameId,HomeTeam,AwayTeam,HomeOrAway,All Attempts,Goals,On Target,Off Target,Blocked,Inside Penalty Area,Outside Penalty Area,Woodwork,Free Kick 1,From Set Play,Penalty,Own Goals,Headed,Right Footed,Left Footed,Other Body Parts,Big Chance,Completed % 1,Possession 1,Territory 1,Assist 1,Assist (Open Play) 1,Assist (Set Play) 1,Chances Created 1,Chances Created (Open Play) 1,Chances Created (Set Play) 1,Backpasses 1,Offside Passes,Ball Recoveries,Interceptions,Blocks,Blocked Crosses,Errors leading to shot,Errors leading to goal,Committed,Suffered,Yellow Cards,Second Yellow Cards,Red Cards,All 1 Num,All 1 Den,Attacking Third 1 Num,Attacking Third 1 Den,Defensive Third 1 Num,Defensive Third 1 Den,Middle Third 1 Num,Middle Third 1 Den,Free Kick 2 Num,Free Kick 2 Den,Long 1 Num,Long 1 Den,Short 1 Num,Short 1 Den,Forward 1 Num,Forward 1 Den,Backward 1 Num,Backward 1 Den,Square Num,Square Den,Goalkeeper Distribution Num,Goalkeeper Distribution Den,Throw-ins Num,Throw-ins Den,All (Dashboard) Num,All (Dashboard) Den,Crosses Num,Crosses Den,Take-ons Num,Take-ons Den,Corners Num,Corners Den,Tackles Num,Tackles Den,Clearances Num,Clearances Den,Headed Clearances Num,Headed Clearances Den,Aerial Duels Num,Aerial Duels Den,Season,Result,B365H,B365D,B365A
285,109,111,1,8,0,3,3,2,7,1,0,0,1,0,0,2,5,1,0,0,68,44,42,0,0,0,6,6,0,9,3,53,23,2,3,0,0,15,13,5,0,0,233,341,94,151,29,34,110,156,9,17,29,61,206,280,131,216,60,67,42,58,8,10,14,21,259,384,6,14,9,19,0,0,15,23,30,37,23,24,15,19,1015,-1,2.05,3.5,4.0
286,126,123,0,11,0,4,4,3,6,5,1,0,1,0,0,2,8,1,0,1,73,50,46,0,0,0,8,7,1,7,2,78,23,1,4,0,0,10,11,2,0,0,301,413,66,112,63,70,172,231,6,12,28,67,273,346,158,250,102,108,41,55,4,6,19,23,329,466,6,25,13,25,1,3,27,39,21,21,13,13,17,26,1015,-1,3.0,3.4,2.55
286,126,123,1,14,1,7,7,1,10,4,0,0,5,0,0,4,2,8,0,2,74,49,53,0,0,0,10,8,2,15,1,70,20,3,3,0,0,11,10,2,0,0,307,415,86,139,62,71,159,205,6,12,36,71,271,344,157,245,95,102,55,68,6,11,21,24,335,463,5,21,12,28,3,8,26,39,23,25,12,13,13,24,1015,1,3.0,3.4,2.55
287,121,107,0,14,1,4,6,4,9,5,1,0,6,0,0,4,8,2,0,2,67,38,51,0,0,0,7,4,3,15,3,66,20,8,2,0,1,12,15,1,0,0,230,342,75,129,41,46,114,167,9,18,20,64,210,278,125,220,68,73,37,49,3,8,16,19,256,393,7,26,9,26,2,6,13,21,14,17,5,6,8,14,1015,-1,3.8,3.5,2.1
287,121,107,1,19,2,5,6,8,9,10,1,1,2,1,0,0,11,8,0,3,83,61,49,0,0,0,13,13,0,13,2,59,12,4,4,0,1,16,12,3,1,0,467,564,143,181,84,91,240,292,10,13,23,52,444,512,234,316,152,160,81,88,8,10,12,14,493,608,6,20,8,12,3,6,23,32,23,32,13,17,14,23,1015,1,3.8,3.5,2.1
288,108,101,0,9,1,2,3,4,6,3,0,0,1,0,0,1,6,2,0,0,71,46,51,1,1,0,9,9,0,12,5,66,21,3,8,0,0,8,7,1,0,0,309,439,87,152,63,64,159,223,4,8,14,49,295,390,150,257,98,103,61,79,6,7,23,29,342,492,5,15,7,18,2,4,19,33,19,23,13,17,8,16,1015,1,4.33,3.4,2.0
288,108,101,1,7,0,1,2,4,3,4,0,1,0,0,0,0,6,1,0,0,72,53,49,0,0,0,4,4,0,6,1,58,17,3,3,0,0,7,8,1,1,0,364,503,97,142,61,73,206,288,8,12,25,52,339,451,167,279,120,126,77,98,4,6,15,19,382,545,1,20,14,26,1,5,28,35,11,18,6,8,8,20,1015,-1,4.33,3.4,2.0
289,111,102,0,5,0,0,4,1,2,3,1,0,2,0,0,1,1,3,0,0,69,33,41,0,0,0,3,2,1,8,2,53,13,7,12,0,0,15,8,3,0,0,221,319,67,118,34,39,120,162,3,11,14,48,207,271,106,192,73,74,42,53,1,4,17,23,243,363,4,18,3,11,1,3,27,38,43,48,28,30,11,20,1015,0,6.0,4.2,1.6
289,111,102,1,15,0,3,5,7,6,9,0,2,4,0,0,4,7,4,0,0,84,66,59,0,0,0,9,7,2,11,1,62,14,1,4,0,0,10,13,1,0,0,528,625,203,256,48,52,277,317,10,15,26,43,502,582,255,329,154,159,119,137,1,1,13,21,547,680,5,32,11,27,4,8,21,24,32,36,21,23,21,32,1015,0,6.0,4.2,1.6
290,125,109,0,12,3,4,6,2,8,4,1,0,4,0,0,2,6,4,0,0,72,44,52,2,2,0,9,8,1,5,1,53,25,1,3,0,0,12,11,1,0,0,264,365,68,111,48,60,148,194,6,12,25,53,239,312,120,197,92,96,52,70,3,4,26,30,297,412,5,14,9,32,4,5,19,31,23,24,19,19,9,13,1015,1,1.95,3.5,4.33
290,125,109,1,13,2,4,7,2,8,5,0,0,5,0,0,2,6,5,0,1,78,56,47,1,1,0,8,6,2,17,1,52,20,2,2,0,1,11,12,0,0,0,363,463,84,129,87,96,192,238,9,13,22,54,341,409,158,239,138,144,66,79,5,7,24,32,396,517,6,18,12,24,2,3,29,38,20,24,13,15,8,14,1015,-1,1.95,3.5,4.33
291,113,114,0,13,1,2,7,4,5,8,0,1,1,0,0,1,7,5,0,2,82,60,54,1,1,0,10,10,0,12,0,56,10,2,4,0,0,13,12,1,0,0,438,535,109,163,67,71,262,301,6,12,24,53,414,482,217,298,120,125,101,112,9,9,21,25,467,589,2,23,12,22,0,1,21,30,11,15,5,7,9,15,1015,-1,2.7,3.2,2.9
291,113,114,1,11,2,4,5,2,6,5,1,2,1,0,0,2,5,4,0,1,73,39,45,2,1,1,9,8,1,10,1,59,10,3,5,0,0,12,13,2,0,1,252,345,68,112,48,49,136,184,6,11,24,62,228,283,134,214,87,91,31,40,1,2,18,24,274,391,4,21,9,11,3,4,20,32,36,42,22,24,14,30,1015,1,2.7,3.2,2.9
292,115,105,0,12,0,2,6,4,8,4,3,0,4,0,0,1,8,3,0,3,72,37,56,0,0,0,6,3,3,3,3,65,29,5,3,0,0,6,6,0,0,0,236,327,72,125,28,32,136,170,4,8,28,49,208,278,117,183,66,70,53,74,7,11,22,27,267,387,6,27,11,26,2,5,23,31,18,25,6,7,2,3,1015,-1,7.5,4.5,1.5
292,115,105,1,19,2,8,6,5,11,8,2,0,1,0,0,0,11,8,0,3,83,62,43,2,1,1,15,14,1,29,2,63,14,4,1,0,0,6,5,0,0,0,475,574,107,147,125,133,243,294,9,9,21,42,454,532,231,309,157,160,87,105,6,9,17,22,499,618,2,15,8,13,2,8,21,32,26,37,18,20,7,18,1015,1,7.5,4.5,1.5
293,123,116,0,10,1,1,3,6,7,3,0,1,3,0,0,1,3,6,0,0,78,49,51,1,1,0,9,8,1,16,0,52,24,5,2,0,0,4,9,0,0,0,357,458,96,134,83,88,178,236,2,9,26,53,331,405,182,257,116,122,59,79,3,7,25,33,387,519,3,25,6,18,5,8,21,35,16,19,9,11,16,28,1015,1,1.57,4.33,6.25
293,123,116,1,12,0,2,5,5,8,4,0,0,1,0,0,4,6,2,0,0,75,50,48,0,0,0,10,9,1,14,1,55,16,6,4,0,0,9,4,0,0,0,350,466,83,136,97,110,170,220,1,4,29,65,321,401,155,239,118,124,77,103,5,6,23,26,380,514,6,20,14,24,2,4,26,32,24,26,14,16,11,21,1015,-1,1.57,4.33,6.25
294,106,104,0,8,0,2,5,1,5,3,1,0,4,0,0,1,3,3,1,0,79,53,44,0,0,0,5,3,2,21,1,45,17,4,0,0,0,7,10,0,0,0,394,500,86,140,86,91,222,269,11,13,29,68,365,432,197,282,138,144,59,74,7,10,25,27,429,569,5,36,8,15,2,7,23,42,11,15,4,4,5,11,1015,-1,2.7,3.5,2.7
294,106,104,1,11,2,3,4,4,8,3,0,0,1,0,0,0,6,5,0,2,80,46,51,2,2,0,8,7,1,6,3,66,30,1,6,0,0,10,6,0,0,0,361,450,126,163,38,45,197,242,5,8,20,42,341,408,186,247,94,101,81,102,5,10,15,19,379,485,2,12,19,35,2,5,21,29,23,32,13,15,7,11,1015,1,2.7,3.5,2.7
295,103,110,0,22,2,5,11,6,16,6,0,2,7,1,0,6,15,1,0,1,77,59,44,0,0,0,14,10,4,16,1,69,15,5,1,0,0,13,13,3,0,0,429,534,103,150,95,101,231,283,8,13,20,47,409,487,218,296,115,120,96,118,6,6,14,20,458,589,9,28,15,29,6,10,18,23,13,18,9,10,9,20,1015,0,1.75,3.8,5.25
295,103,110,1,13,2,6,3,5,9,4,1,1,4,0,0,4,6,3,0,0,72,46,51,1,1,0,9,5,4,19,2,54,18,6,3,0,0,14,11,5,0,0,263,364,58,99,55,61,150,204,12,13,19,57,244,307,131,210,78,80,54,74,9,12,4,8,281,399,6,17,5,13,4,9,20,35,23,27,12,14,12,20,1015,0,1.75,3.8,5.25
296,121,123,0,13,0,4,7,2,7,6,1,0,3,0,0,2,7,4,0,1,76,55,42,0,0,0,12,10,2,6,0,60,19,2,6,0,0,9,13,1,0,0,325,428,75,128,87,96,163,204,8,13,23,60,302,368,166,253,107,111,52,64,5,6,27,34,364,506,7,39,18,31,3,10,15,28,18,26,13,14,16,23,1015,-1,3.0,3.4,2.5
296,121,123,1,8,1,3,3,2,6,2,0,0,1,0,0,1,4,3,0,3,67,44,57,1,1,0,6,5,1,7,0,63,21,2,8,0,0,13,9,1,0,0,233,346,101,163,20,27,112,156,3,9,23,70,210,276,117,215,73,75,43,56,2,7,15,19,252,392,3,26,13,23,3,7,28,46,39,44,26,29,18,29,1015,1,3.0,3.4,2.5
297,126,113,0,9,1,4,4,1,6,3,0,0,2,0,0,2,6,1,0,1,72,52,51,1,1,0,6,5,1,13,2,69,18,1,4,2,1,10,14,3,0,0,327,454,88,158,54,61,185,235,9,18,20,51,307,403,157,252,111,116,59,86,9,10,23,29,361,524,4,32,14,24,3,9,19,27,9,16,4,7,10,19,1015,-1,2.4,3.25,3.3
297,126,113,1,9,2,6,2,1,3,6,0,0,0,0,0,1,6,2,0,3,73,47,48,2,2,0,8,8,0,7,4,65,11,1,7,1,0,14,10,1,0,0,315,432,78,128,40,46,197,258,9,12,34,63,281,369,159,250,92,100,64,82,6,12,16,20,335,477,3,20,8,21,2,2,18,32,29,38,16,19,15,29,1015,1,2.4,3.25,3.3
298,108,111,0,10,0,0,6,4,5,5,1,0,1,0,0,1,6,3,0,0,62,50,46,0,0,0,8,8,0,12,4,59,24,2,2,1,0,8,13,1,0,0,223,361,89,161,36,45,98,155,7,15,24,65,199,296,117,236,66,71,40,54,5,8,17,26,247,416,2,20,6,11,0,4,17,28,33,36,21,22,19,31,1015,-1,2.25,3.3,3.6
298,108,111,1,7,1,1,4,2,4,3,0,1,1,0,0,0,3,4,0,1,64,49,53,1,1,0,6,5,1,9,2,46,6,3,4,1,0,13,8,2,0,0,231,363,72,141,39,43,120,179,2,11,16,64,215,299,111,232,82,86,38,45,3,8,15,31,251,417,5,21,11,16,1,3,20,26,41,49,26,29,8,16,1015,1,2.25,3.3,3.6
299,109,115,0,10,1,1,6,3,3,7,0,1,4,0,0,1,4,4,1,0,83,53,45,1,0,1,7,5,2,14,3,65,25,6,4,1,0,9,10,3,0,0,389,466,83,112,66,70,240,284,5,9,21,34,368,432,178,241,129,134,82,91,8,8,23,28,421,522,1,17,7,13,2,4,19,33,42,49,25,27,14,26,1015,1,1.67,3.8,6.0
299,109,115,1,12,0,2,4,6,8,4,0,0,5,0,0,5,6,1,0,0,73,66,56,0,0,0,7,3,6,6,0,63,32,3,5,0,1,10,8,2,0,0,284,387,101,150,36,65,167,192,5,12,38,60,266,327,125,205,93,99,66,83,3,3,22,31,316,453,8,33,14,30,3,6,27,34,18,23,8,11,10,13,1015,-1,1.67,3.8,6.0
300,116,117,0,17,1,8,7,3,9,8,0,1,2,0,0,3,9,5,0,0,79,59,44,1,1,0,12,11,1,10,1,43,9,3,0,0,0,14,7,4,0,0,341,434,74,117,74,78,193,239,6,7,31,58,310,376,177,253,110,115,54,66,6,10,24,29,376,491,6,21,15,27,1,2,24,35,25,31,12,13,11,17,1015,0,2.1,3.5,3.8
300,116,117,1,14,1,4,7,3,7,7,0,1,4,0,0,2,9,3,0,0,66,40,55,0,0,0,10,7,3,8,1,36,6,3,4,0,0,7,14,1,0,0,198,299,73,125,32,33,93,141,5,14,24,70,174,229,104,192,67,72,27,35,6,14,14,17,217,327,2,7,11,24,2,5,25,40,23,34,17,19,10,22,1015,0,2.1,3.5,3.8
301,114,107,0,16,3,5,6,5,9,7,0,1,2,1,0,2,8,6,0,2,81,49,54,3,3,0,13,12,1,10,3,60,22,4,2,0,0,10,13,1,0,0,379,466,114,164,48,49,217,253,8,13,30,47,349,419,187,251,135,139,57,76,5,8,12,13,399,505,5,21,9,14,2,3,18,32,23,31,12,12,7,15,1015,1,2.63,3.4,2.88
301,114,107,1,17,2,8,3,6,10,7,0,0,2,0,0,1,12,4,0,1,79,50,45,2,2,0,12,11,1,13,2,50,12,5,2,1,1,13,9,3,0,0,385,485,111,165,80,88,194,232,9,13,19,42,366,443,202,282,112,118,71,85,3,5,16,23,405,529,1,16,14,23,1,5,11,20,21,24,11,12,6,19,1015,-1,2.63,3.4,2.88
302,102,101,0,26,0,3,16,7,21,5,1,0,10,0,0,9,13,3,1,2,82,54,54,0,0,0,22,16,6,10,2,50,24,1,1,0,0,9,11,1,0,0,372,454,135,176,58,66,179,212,11,13,11,29,361,425,174,232,115,117,83,105,7,7,25,28,420,523,16,32,20,32,6,11,21,35,22,29,12,16,13,17,1015,-1,1.83,3.75,4.75
302,102,101,1,5,1,4,0,1,3,2,0,0,0,0,0,0,4,1,0,2,75,45,45,1,1,0,5,5,0,6,1,49,17,5,2,0,0,12,8,1,0,0,299,396,68,105,43,48,188,245,7,11,24,52,275,346,146,222,84,85,69,91,2,3,20,27,322,439,2,12,14,30,2,5,26,46,16,23,10,11,6,17,1015,1,1.83,3.75,4.75
303,105,125,0,17,3,8,8,2,9,8,0,0,1,0,0,0,14,3,0,3,87,62,53,2,2,0,13,13,0,19,3,50,15,0,4,0,0,11,6,0,0,0,520,601,108,150,118,123,294,328,8,11,30,56,490,545,216,283,182,185,122,133,1,2,19,25,544,643,4,13,6,14,2,4,20,40,18,25,12,14,7,14,1015,1,1.53,4.33,7.0
303,105,125,1,2,0,0,2,0,2,0,0,0,1,0,0,2,0,0,0,0,75,37,47,0,0,0,2,1,1,12,5,36,17,2,2,0,1,6,11,1,0,0,253,338,49,78,66,69,138,191,8,14,22,57,231,281,116,185,87,89,50,64,4,5,33,36,294,405,4,23,20,37,1,5,20,26,26,29,16,17,2,11,1015,-1,1.53,4.33,7.0
304,115,103,0,15,0,4,6,5,6,9,0,1,3,0,0,2,11,2,0,0,77,41,54,0,0,0,11,8,3,10,0,68,19,0,1,1,1,12,7,5,1,0,317,411,101,138,49,55,167,218,5,10,27,45,290,366,149,215,97,103,71,93,9,9,17,18,347,459,7,24,12,21,2,7,23,33,7,12,4,5,4,7,1015,-1,6.5,4.33,1.57
304,115,103,1,11,4,8,3,0,7,4,0,1,1,1,0,0,8,3,0,3,87,58,45,2,2,0,6,6,0,8,3,61,12,4,5,1,0,8,12,1,0,0,524,604,85,121,97,104,342,379,8,10,16,38,508,566,253,322,166,168,105,114,7,11,19,21,550,640,0,5,10,21,1,2,21,33,16,20,4,5,7,23,1015,1,6.5,4.33,1.57
305,104,126,0,19,4,12,4,3,14,5,1,1,1,0,0,4,9,6,0,5,88,69,53,2,2,0,14,13,1,14,1,60,27,2,3,0,0,7,10,1,0,0,681,773,238,286,91,95,352,392,10,12,22,43,659,730,312,382,192,197,177,194,8,9,7,8,699,804,4,15,8,18,3,8,13,15,21,25,17,18,9,22,1015,1,1.36,5.25,10.0
305,104,126,1,7,0,3,3,2,5,2,0,0,4,0,0,2,4,1,0,0,71,31,46,0,0,0,6,5,1,4,3,56,18,3,2,1,0,10,7,1,0,0,233,328,57,99,38,38,138,191,4,8,12,36,221,292,114,190,56,60,63,78,9,10,10,16,255,377,4,22,2,9,0,3,20,28,19,23,10,11,6,10,1015,-1,1.36,5.25,10.0
306,125,102,0,11,0,2,5,4,6,5,0,0,4,0,0,3,2,6,0,2,84,45,43,0,0,0,5,5,0,18,2,50,16,0,1,1,1,9,8,0,0,0,384,459,77,110,104,109,203,240,10,12,30,51,354,408,191,245,106,109,87,105,5,5,21,23,416,506,6,17,12,36,2,4,17,30,16,20,4,5,3,8,1015,-1,3.75,3.6,2.1
306,125,102,1,15,4,7,8,0,10,5,1,0,2,0,0,1,9,5,0,0,84,54,56,3,2,1,13,12,1,15,4,61,17,3,1,0,0,8,8,1,0,0,470,557,146,191,83,90,241,276,5,11,22,48,448,509,213,276,159,163,98,118,1,2,15,18,489,595,3,15,13,18,2,4,27,39,12,17,4,4,2,9,1015,1,3.75,3.6,2.1
307,111,116,0,13,3,6,5,2,8,5,0,0,3,0,0,1,7,5,0,2,68,42,53,3,2,1,12,10,2,10,4,45,6,1,5,0,0,6,10,0,0,0,233,344,85,138,44,46,104,160,6,14,18,58,215,286,122,213,71,77,40,54,7,11,16,19,262,404,8,32,7,12,0,6,11,17,24,31,17,21,8,12,1015,1,2.2,3.4,3.6
307,111,116,1,13,2,5,7,1,10,3,0,0,2,1,0,7,3,3,0,1,78,57,46,1,1,0,12,11,1,13,3,42,11,2,2,1,0,11,5,0,0,0,371,475,92,131,65,71,214,273,7,9,17,54,354,421,182,271,124,126,65,78,7,12,25,31,412,545,12,32,6,12,4,5,12,19,23,32,11,16,12,23,1015,-1,2.2,3.4,3.6
308,113,109,0,12,2,5,5,2,5,7,0,1,2,0,0,3,6,3,0,2,77,47,51,2,2,0,8,6,2,12,5,54,18,4,5,0,0,6,16,0,0,0,360,449,76,127,58,61,226,261,13,16,27,58,333,391,161,223,121,127,78,99,7,12,14,17,384,491,6,16,7,18,2,5,16,24,18,21,6,6,2,5,1015,0,2.2,3.4,3.6
308,113,109,1,12,2,3,5,4,6,6,0,0,2,0,0,0,8,4,0,0,85,52,44,2,2,0,10,10,0,12,1,57,16,2,3,0,0,16,6,1,0,0,414,489,86,125,66,67,262,297,10,11,15,26,399,463,212,273,114,119,88,97,11,13,14,15,440,540,2,25,8,13,0,5,12,19,18,23,11,12,4,13,1015,0,2.2,3.4,3.6
309,117,108,0,22,0,6,9,7,13,9,0,1,2,0,0,1,17,4,0,2,72,56,52,0,0,0,17,16,1,16,5,63,19,1,3,1,0,11,10,1,0,0,286,395,100,158,50,52,136,185,8,12,15,58,271,337,153,252,84,91,49,52,7,9,18,25,317,452,7,21,11,25,5,9,16,24,31,38,18,21,10,19,1015,0,2.1,3.3,4.0
309,117,108,1,3,0,0,2,1,1,2,0,0,1,0,0,0,2,1,0,0,62,43,47,0,0,0,2,1,1,5,0,59,20,6,5,0,0,13,10,2,0,0,188,305,52,107,29,36,107,162,6,16,20,67,168,238,97,195,57,64,34,46,1,6,14,22,206,343,4,16,8,19,1,3,13,24,22,29,15,18,9,14,1015,0,2.1,3.3,4.0
310,110,121,0,18,2,6,6,6,9,9,0,2,4,0,0,1,10,7,0,2,83,66,47,0,0,0,14,11,3,16,2,45,9,3,7,0,2,12,18,2,0,1,412,499,76,120,70,74,266,305,15,22,31,65,381,434,192,262,130,134,90,103,8,9,17,24,441,546,6,15,15,32,3,4,12,21,25,27,15,15,6,9,1015,0,1.95,3.6,4.2
310,110,121,1,12,2,5,4,4,10,2,0,0,6,0,0,3,3,6,0,3,68,33,52,0,0,0,6,5,1,4,5,49,14,6,1,0,0,19,11,2,0,0,155,227,44,87,21,23,90,117,6,14,20,50,135,177,97,159,35,42,23,26,6,10,9,15,179,281,10,31,9,18,2,5,18,33,17,22,10,13,14,22,1015,0,1.95,3.6,4.2
311,107,105,0,15,1,7,2,6,9,6,0,0,4,0,0,1,11,3,0,2,74,42,54,1,1,0,10,10,0,8,0,68,23,6,3,1,0,11,11,2,0,0,256,367,78,116,55,66,123,185,6,12,13,42,243,325,133,221,76,83,47,63,7,10,14,16,279,415,2,24,6,14,1,12,29,49,24,28,8,11,6,10,1015,0,2.5,3.4,3.0
311,107,105,1,18,1,5,7,6,8,10,0,1,2,0,0,3,10,5,0,2,79,57,50,1,1,0,14,12,2,13,1,58,20,6,4,1,0,11,11,0,0,0,410,520,90,148,93,100,227,272,6,10,22,54,388,466,199,285,119,123,92,112,9,12,19,24,442,572,4,18,20,29,4,9,17,23,22,28,14,18,13,13,1015,0,2.5,3.4,3.0
312,123,114,0,11,1,4,2,5,8,3,0,0,4,0,0,3,5,3,0,2,73,46,45,1,1,0,9,7,2,10,2,50,14,4,6,0,0,12,13,2,0,0,265,364,88,135,39,48,138,181,8,15,24,54,241,310,135,212,89,92,41,60,6,8,18,26,290,414,5,20,9,27,5,7,22,30,33,41,23,25,9,20,1015,1,2.25,3.4,3.5
312,123,114,1,10,0,2,5,4,7,3,0,0,3,0,0,1,6,3,0,1,79,54,54,0,0,0,7,7,0,5,2,50,11,4,1,0,0,13,12,2,0,0,322,407,113,164,35,41,174,202,7,14,21,44,301,363,185,256,86,90,51,61,2,5,25,28,356,484,7,45,8,10,2,8,20,29,28,38,18,21,16,21,1015,-1,2.25,3.4,3.5
313,101,106,0,10,1,2,3,5,5,5,0,0,2,0,0,2,3,5,0,1,82,54,53,1,1,0,9,8,1,13,2,62,21,5,3,0,0,15,5,2,0,0,422,514,141,179,62,69,219,266,6,9,27,43,395,471,205,276,112,117,105,121,9,9,21,27,453,568,3,18,8,22,2,5,13,22,17,23,4,6,5,10,1015,1,2.1,3.5,3.75
313,101,106,1,7,0,1,1,5,6,1,1,1,4,0,0,1,3,3,0,1,76,45,46,0,0,0,4,2,2,33,3,60,22,5,4,0,1,6,14,0,0,0,325,428,70,124,91,96,164,206,13,16,26,71,299,357,159,247,127,131,39,50,5,6,13,21,347,476,5,20,9,16,2,5,30,38,18,21,7,9,4,9,1015,-1,2.1,3.5,3.75
314,110,104,0,19,3,7,7,5,13,6,0,0,6,0,0,6,8,5,0,0,78,39,46,2,2,0,16,12,4,11,2,53,19,3,3,0,0,11,8,2,0,0,276,355,78,122,49,56,149,177,5,9,23,44,253,311,129,188,84,88,63,79,5,7,14,20,304,406,11,26,11,24,3,7,19,32,20,27,13,15,4,10,1015,0,3.6,3.5,2.0
314,110,104,1,11,3,6,3,3,9,2,0,0,3,0,0,1,7,3,0,3,85,60,53,3,3,0,10,10,0,10,1,53,15,5,1,1,0,8,11,0,0,0,401,566,159,208,88,98,234,260,7,13,13,27,468,539,251,306,131,144,99,116,11,11,17,17,507,612,2,21,13,19,1,4,18,29,13,17,10,12,7,17,1015,0,3.6,3.5,2.0
315,115,125,0,6,1,1,5,0,3,3,0,0,2,0,0,2,3,1,0,0,75,41,46,1,1,0,6,4,2,9,2,55,12,3,0,0,1,13,10,2,0,0,285,381,51,95,54,58,180,228,7,12,16,49,269,332,132,211,102,108,51,62,1,8,16,29,307,433,5,20,18,23,3,3,22,31,12,20,7,8,7,13,1015,-1,3.4,3.2,2.2
315,115,125,1,12,2,3,6,3,7,5,0,1,7,0,0,2,6,4,0,1,82,58,53,1,1,0,7,4,3,14,1,53,21,0,0,0,0,11,13,2,0,0,452,548,97,151,71,73,284,324,10,14,33,63,419,485,206,281,163,167,83,100,4,8,25,27,487,598,6,18,9,24,6,8,14,32,22,29,14,17,13,22,1015,1,3.4,3.2,2.2
317,114,116,0,20,3,6,9,5,14,6,0,0,7,0,0,6,7,7,0,2,75,50,58,2,2,0,17,15,2,18,2,63,19,1,2,1,0,8,7,0,0,0,321,429,101,162,60,63,160,204,4,8,18,42,303,387,158,249,100,104,63,76,3,5,29,34,361,496,10,30,9,15,7,11,15,22,18,21,10,11,7,8,1015,1,1.53,4.0,6.0
317,114,116,1,5,1,3,1,1,1,4,0,0,0,0,0,0,3,2,0,0,78,49,41,1,1,0,4,4,0,19,1,52,20,5,5,0,0,7,7,0,0,0,331,426,44,75,91,97,196,254,5,10,23,55,308,371,158,239,112,118,61,69,4,7,13,15,349,465,2,20,7,11,0,2,20,29,20,31,9,14,5,10,1015,-1,1.53,4.0,6.0
318,109,103,0,12,1,6,3,3,8,4,0,0,1,0,0,2,7,3,0,3,76,39,46,0,0,0,7,6,1,17,1,76,34,3,3,0,0,15,12,5,0,0,308,403,63,113,85,87,160,203,11,16,17,59,291,344,151,231,95,99,62,73,5,12,12,17,329,443,4,17,9,22,1,1,26,39,27,32,18,19,9,14,1015,1,3.75,3.4,2.0
318,109,103,1,8,0,2,3,3,7,1,0,0,1,0,0,0,4,4,0,2,84,67,53,0,0,0,5,4,1,13,3,75,9,3,3,3,1,13,14,4,0,0,515,616,150,207,93,102,272,307,14,16,14,36,501,580,272,347,141,147,102,122,12,14,19,20,549,679,3,29,13,30,2,9,17,26,13,15,8,8,5,8,1015,-1,3.75,3.4,2.0
319,126,106,0,13,0,4,6,3,5,8,0,2,6,0,0,4,6,3,0,0,69,41,54,0,0,0,9,7,2,5,3,53,17,2,3,1,1,13,8,2,0,0,226,326,85,127,27,37,114,162,8,11,26,54,200,272,118,202,70,75,38,49,7,11,15,20,253,376,6,21,8,15,3,7,19,27,15,19,9,10,6,14,1015,0,3.4,3.3,2.15
319,126,106,1,12,1,7,3,2,7,5,1,1,2,0,1,2,6,4,0,3,79,58,45,0,0,0,7,6,1,21,3,58,8,3,5,0,0,10,12,1,0,0,358,455,83,140,116,121,159,194,11,15,22,67,336,388,185,267,120,125,53,63,8,9,17,18,388,511,5,27,8,19,2,6,14,22,21,26,16,17,10,31,1015,0,3.4,3.3,2.15
320,102,108,0,13,2,4,4,5,8,5,1,0,2,1,0,2,8,3,0,2,84,62,56,0,0,0,11,9,2,13,3,52,8,4,9,0,0,10,7,0,0,0,458,548,168,207,54,60,236,281,6,7,16,39,442,509,193,270,133,134,132,144,2,5,16,20,480,594,4,21,9,21,2,8,11,23,21,27,13,15,8,15,1015,1,1.33,5.0,9.0
320,102,108,1,13,1,2,6,5,7,6,0,2,3,0,0,0,9,4,0,1,73,37,43,1,1,0,8,7,1,6,1,49,16,5,2,0,0,7,9,1,0,0,230,316,69,107,44,50,117,159,8,11,21,41,209,275,122,191,62,67,46,58,4,7,16,20,253,370,5,31,12,18,0,8,21,30,17,24,12,15,10,14,1015,-1,1.33,5.0,9.0
321,117,123,0,15,0,1,8,6,8,7,0,0,2,0,0,1,13,1,0,1,68,44,44,0,0,0,13,13,0,8,2,69,17,2,3,0,0,9,9,1,0,0,229,339,65,127,36,41,128,171,6,10,18,53,211,286,132,227,61,66,36,46,6,14,28,35,263,388,2,8,14,25,0,1,35,57,47,66,26,32,18,27,1015,-1,3.4,3.4,2.1
321,117,123,1,16,2,7,7,2,12,4,0,0,4,0,0,3,10,3,0,5,71,55,55,2,2,0,14,11,3,8,1,79,18,4,0,0,0,9,9,1,0,0,289,408,122,191,46,53,121,164,5,11,21,60,268,348,160,261,88,95,41,52,1,1,25,29,320,463,5,24,22,47,5,7,24,38,31,36,15,16,11,22,1015,1,3.4,3.4,2.1
322,107,113,0,14,4,6,4,4,6,8,0,0,4,0,0,4,4,6,0,3,82,52,49,4,3,1,12,11,1,11,1,61,12,2,2,0,0,14,14,0,0,0,396,485,116,156,77,84,203,245,15,17,9,29,387,456,210,283,123,127,63,75,5,7,16,23,421,532,4,18,10,17,4,6,18,28,14,16,7,8,3,11,1015,1,1.55,4.0,5.75
